age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi
48.0,Male,Married,High School,63200.0,Private,9.7,Startup,Own,0.0,4,3,0.0,0.0,8500.0,18900.0,5000.0,No,0.0,637.0,279800.0,74000.0,Home Appliances EMI,40000.0,15,Eligible,12320.0
32.0,Female,Married,Graduate,65100.0,Private,2.7,Startup,Family,0.0,2,1,6000.0,0.0,7900.0,10300.0,9400.0,No,0.0,725.0,434900.0,202000.0,Home Appliances EMI,144000.0,16,Eligible,17325.0
58.0,Male,Married,High School,31100.0,Private,14.9,Mid-size,Rented,7700.0,3,2,0.0,8100.0,4500.0,4800.0,2400.0,Yes,3300.0,757.0,80600.0,33300.0,Home Appliances EMI,146000.0,13,Not_Eligible,500.0
27.0,Female,Single,Graduate,71000.0,Government,1.2,Large Indian,Own,0.0,1,0,0.0,0.0,7200.0,19100.0,13900.0,No,0.0,763.0,209200.0,74000.0,Personal Loan EMI,996000.0,20,Not_Eligible,18480.0
32.0,Male,Single,Graduate,33500.0,Private,1.7,Large Indian,Own,7498.0,1,0,0.0,0.0,3500.0,6200.0,3000.0,No,0.0,701.0,152200.0,65100.0,E-commerce Shopping EMI,99000.0,23,Eligible,10400.0
38.0,Male,Married,Post Graduate,37100.0,Private,2.3,MNC,Rented,9400.0,4,3,9800.0,0.0,4500.0,10200.0,4600.0,No,0.0,697.0,201400.0,73300.0,Vehicle EMI,1252000.0,64,Not_Eligible,500.0
58.0,Male,Married,Graduate,44100.0,Private,20.2,Mid-size,Family,0.0,4,3,12700.0,6700.0,4300.0,8700.0,4500.0,Yes,12400.0,635.0,166400.0,92000.0,Personal Loan EMI,475000.0,26,Not_Eligible,500.0
38.0,Male,Married,Graduate,57900.0,Self-employed,13.8,Large Indian,Family,0.0,3,2,2300.0,0.0,7600.0,9200.0,4400.0,Yes,10800.0,683.0,268800.0,144900.0,Education EMI,68000.0,14,Eligible,7434.0
38.0,Male,Married,Post Graduate,79400.0,Private,12.3,Small,Rented,18000.0,2,1,12000.0,12500.0,8600.0,15300.0,15000.0,No,0.0,837.0,508300.0,109600.0,E-commerce Shopping EMI,60000.0,15,Not_Eligible,500.0
38.0,Male,Married,Graduate,62300.0,Self-employed,5.4,Large Indian,Own,0.0,4,3,0.0,0.0,4500.0,17000.0,7600.0,Yes,10000.0,691.0,385700.0,192500.0,Education EMI,242000.0,24,Not_Eligible,8038.8
32.0,Female,Single,Graduate,34700.0,Private,1.2,Startup,Family,0.0,1,0,0.0,0.0,3300.0,6600.0,2600.0,Yes,6700.0,717.0,250900.0,100400.0,Education EMI,453000.0,26,Not_Eligible,5967.5
48.0,Male,Married,Professional,165800.0,Government,2.0,MNC,Own,0.0,4,3,0.0,0.0,12800.0,37400.0,26300.0,No,0.0,762.0,240500.0,126400.0,Personal Loan EMI,316000.0,38,Eligible,42864.0
27.0,Male,Single,Post Graduate,112300.0,Private,3.2,MNC,Own,0.0,1,0,0.0,0.0,14000.0,22700.0,9300.0,No,0.0,698.0,298300.0,137200.0,Personal Loan EMI,746000.0,33,High_Risk,33150.0
38.0,Female,Married,High School,14400.0,Private,1.2,Startup,Rented,3100.0,3,2,0.0,0.0,700.0,2400.0,1700.0,Yes,3500.0,583.0,98300.0,34900.0,Education EMI,106000.0,48,Not_Eligible,924.0
32.0,Male,Married,Post Graduate,73300.0,Private,5.0,Mid-size,Rented,17700.0,4,3,10800.0,0.0,10800.0,20900.0,5200.0,Yes,14100.0,701.0,38700.0,18200.0,Vehicle EMI,535000.0,61,Not_Eligible,500.0
38.0,Female,Married,Professional,484417.0,Government,13.2,Large Indian,Rented,52200.0,4,3,6800.0,5800.0,8500.0,25800.0,8600.0,No,0.0,713.0,825900.0,247400.0,Vehicle EMI,664000.0,79,Eligible,22880.0
27.0,Male,Single,Graduate,33800.0,Self-employed,1.8,Mid-size,Family,0.0,2,1,0.0,13100.0,2100.0,6600.0,2900.0,No,0.0,741.0,126400.0,51600.0,Personal Loan EMI,900000.0,26,Not_Eligible,4095.0
38.0,Female,Married,Graduate,43700.0,Private,3.0,MNC,Rented,14200.0,3,2,0.0,23700.0,5900.0,9600.0,8100.0,No,0.0,999.0,29900.0,6500.0,Personal Loan EMI,560000.0,43,Not_Eligible,500.0
48.0,Male,Married,Graduate,29600.0,Government,26.0,MNC,Rented,7000.0,2,1,10600.0,22300.0,3200.0,8800.0,5300.0,No,0.0,763.0,214200.0,115500.0,Personal Loan EMI,507000.0,16,Not_Eligible,500.0
58.0,Male,Married,High School,51100.0,Private,2.6,Mid-size,Own,0.0,3,2,0.0,0.0,5100.0,14700.0,8300.0,Yes,9700.0,719.0,329400.0,75700.0,Personal Loan EMI,159000.0,34,Not_Eligible,5120.5
58.0,Female,Married,Graduate,66500.0,Private,12.0,Large Indian,Own,0.0,2,1,0.0,13600.0,7300.0,11000.0,11200.0,No,0.0,850.0,217700.0,44700.0,Vehicle EMI,1394000.0,27,Not_Eligible,14040.0
32.0,Male,Married,Post Graduate,487419.0,Private,2.2,Startup,Family,0.0,5,4,10300.0,0.0,5600.0,18500.0,11600.0,No,0.0,669.0,434300.0,119900.0,Vehicle EMI,911000.0,50,Not_Eligible,11275.0
38.0,Male,Married,Post Graduate,85800.0,Private,14.2,Startup,Rented,23000.0,2,1,9900.0,0.0,7700.0,20400.0,16300.0,Yes,15600.0,776.0,399200.0,228500.0,E-commerce Shopping EMI,60000.0,13,Not_Eligible,500.0
48.0,Female,Single,Graduate,52300.0,Private,5.8,MNC,Own,0.0,3,2,0.0,0.0,3300.0,11200.0,7000.0,No,0.0,714.0,302900.0,61000.0,Home Appliances EMI,96000.0,36,Eligible,15400.0
32.0,Female,Married,Graduate,66900.0,Private,5.0,Mid-size,Own,0.0,4,3,7200.0,16800.0,7100.0,14600.0,11900.0,Yes,7400.0,613.0,176100.0,67900.0,Home Appliances EMI,108000.0,35,Not_Eligible,532.0
58.0,Male,Single,High School,43600.0,Government,23.0,Large Indian,Rented,7100.0,2,1,7600.0,0.0,5300.0,8500.0,6800.0,Yes,5000.0,850.0,169700.0,46200.0,E-commerce Shopping EMI,34000.0,11,Not_Eligible,1524.6
27.0,Male,Single,Graduate,54500.0,Government,2.1,Mid-size,Rented,16700.0,1,0,0.0,0.0,7800.0,14700.0,9200.0,No,0.0,720.0,246500.0,106000.0,Home Appliances EMI,245000.0,10,Not_Eligible,3050.0
38.0,Male,Married,Graduate,38900.0,Private,2.7,MNC,Own,0.0,3,2,13500.0,0.0,4300.0,8900.0,4200.0,No,0.0,701.0,82100.0,25300.0,E-commerce Shopping EMI,115000.0,9,Not_Eligible,4000.0
38.0,Male,Married,High School,55600.0,Private,3.0,Large Indian,Rented,19300.0,3,2,6300.0,0.0,6600.0,16000.0,6500.0,Yes,8500.0,636.0,119400.0,71200.0,Vehicle EMI,153000.0,48,Not_Eligible,500.0
38.0,Male,Married,Professional,101600.0,Private,4.2,Small,Own,0.0,2,1,0.0,24800.0,10600.0,27900.0,9300.0,Yes,25000.0,747.0,599200.0,340600.0,Personal Loan EMI,757000.0,26,Not_Eligible,1400.0
38.0,Male,Single,Graduate,93100.0,Private,1.3,Large Indian,Own,7140.0,1,0,0.0,0.0,10400.0,19100.0,9400.0,No,0.0,755.0,660300.0,319800.0,Home Appliances EMI,200000.0,11,Eligible,35772.0
32.0,Female,Married,Graduate,34000.0,Private,7.5,Startup,Own,0.0,4,3,7600.0,0.0,2600.0,9000.0,5300.0,No,0.0,690.0,160800.0,34200.0,Vehicle EMI,350000.0,36,Not_Eligible,4750.0
32.0,Female,Single,High School,34900.0,Private,3.4,Large Indian,Own,0.0,2,1,9300.0,0.0,2300.0,10200.0,6500.0,Yes,3800.0,758.0,71500.0,30400.0,Home Appliances EMI,248000.0,31,Not_Eligible,1176.0
27.0,Male,Single,High School,28300.0,Private,0.5,Mid-size,Family,0.0,1,0,0.0,0.0,4000.0,7600.0,3500.0,Yes,6800.0,609.0,166200.0,85800.0,Home Appliances EMI,204000.0,15,Not_Eligible,1433.6
38.0,Female,Married,Graduate,20400.0,Private,7.5,MNC,Own,0.0,2,1,13200.0,0.0,1500.0,4300.0,3900.0,No,0.0,684.0,37800.0,9400.0,E-commerce Shopping EMI,156000.0,8,Not_Eligible,500.0
32.0,Female,Single,Graduate,30100.0,Private,5.5,Large Indian,Own,0.0,1,0,0.0,0.0,2100.0,7300.0,3100.0,No,0.0,701.0,20100.0,9700.0,Vehicle EMI,736000.0,50,Not_Eligible,7040.0
32.0,Female,Single,Post Graduate,72300.0,Private,2.8,MNC,Own,0.0,2,1,0.0,0.0,6400.0,21200.0,10800.0,No,0.0,639.0,294400.0,96600.0,Personal Loan EMI,870000.0,57,Not_Eligible,13560.0
38.0,Female,Married,Post Graduate,114000.0,Private,7.5,Startup,Own,0.0,3,2,0.0,0.0,10500.0,28200.0,11400.0,Yes,24900.0,634.0,420000.0,191300.0,Vehicle EMI,1282000.0,15,Not_Eligible,10920.0
58.0,Female,Married,Professional,58600.0,Private,33.5,Startup,Rented,15400.0,2,1,2400.0,24700.0,7500.0,12600.0,11000.0,No,0.0,820.0,136100.0,40000.0,E-commerce Shopping EMI,110000.0,21,Not_Eligible,500.0
27.0,Female,Single,Graduate,58700.0,Government,0.5,Mid-size,Own,0.0,3,2,13400.0,20700.0,7000.0,16800.0,6600.0,No,0.0,633.0,128400.0,27900.0,Personal Loan EMI,96000.0,50,Not_Eligible,500.0
48.0,Male,Married,Post Graduate,62200.0,Private,18.3,Large Indian,Own,0.0,4,3,3500.0,0.0,6300.0,17000.0,10200.0,Yes,16400.0,716.0,363600.0,171700.0,E-commerce Shopping EMI,153000.0,10,Not_Eligible,3080.0
38.0,Female,Single,Graduate,77400.0,Private,16.0,Large Indian,Family,0.0,1,0,0.0,0.0,8000.0,19300.0,13900.0,Yes,8100.0,728.0,354800.0,115000.0,Home Appliances EMI,191000.0,33,Eligible,9835.0
38.0,Male,Married,High School,43400.0,Private,1.0,MNC,Own,0.0,4,3,0.0,0.0,5900.0,7100.0,3700.0,No,0.0,834.0,93700.0,31500.0,Home Appliances EMI,267000.0,13,Not_Eligible,16020.0
48.0,Male,Married,Graduate,21700.0,Private,17.6,Mid-size,Family,0.0,3,2,0.0,10400.0,2400.0,5800.0,2400.0,No,0.0,644.0,40300.0,16400.0,Education EMI,223000.0,6,Not_Eligible,500.0
38.0,Male,Single,Post Graduate,59500.0,Private,8.6,Large Indian,Own,0.0,1,0,0.0,0.0,7900.0,16800.0,9400.0,Yes,10100.0,708.0,161800.0,36500.0,E-commerce Shopping EMI,20000.0,16,Eligible,5355.0
38.0,Male,Married,Post Graduate,123600.0,Private,0.5,MNC,Rented,20900.0,4,3,8700.0,0.0,9700.0,24300.0,14800.0,Yes,29400.0,622.0,898900.0,470700.0,Personal Loan EMI,126000.0,33,Not_Eligible,3893.12
58.0,Female,Married,High School,86200.0,Private,2.1,Mid-size,Own,0.0,4,3,8500.0,0.0,7600.0,24300.0,14400.0,No,0.0,686.0,184400.0,36900.0,Vehicle EMI,246000.0,53,Eligible,15700.0
32.0,Male,Single,Graduate,31800.0,Private,0.5,Large Indian,Own,0.0,2,1,10100.0,24400.0,4500.0,8400.0,5900.0,No,0.0,699.0,83400.0,17500.0,E-commerce Shopping EMI,163000.0,9,Not_Eligible,500.0
38.0,Male,Married,Graduate,94300.0,Private,1.0,Startup,Family,0.0,4,3,0.0,0.0,5300.0,19000.0,5000.0,No,0.0,724.0,237100.0,101100.0,E-commerce Shopping EMI,46000.0,9,Eligible,32500.0
48.0,Female,Married,Professional,76200.0,Private,6.9,Mid-size,Rented,16000.0,2,1,10800.0,0.0,7600.0,21200.0,12100.0,No,0.0,776.0,191500.0,38900.0,Personal Loan EMI,480000.0,49,Not_Eligible,5100.0
38.0,Male,Married,Graduate,87900.0,Government,4.5,Large Indian,Own,0.0,4,3,2600.0,7700.0,8800.0,21400.0,5100.0,No,0.0,850.0,433600.0,188700.0,Personal Loan EMI,269000.0,12,High_Risk,27918.0
48.0,Male,Married,Post Graduate,39900.0,Government,5.4,Mid-size,Rented,10700.0,2,1,0.0,0.0,3300.0,10300.0,2400.0,Yes,7100.0,713.0,240900.0,57100.0,Vehicle EMI,137000.0,29,Not_Eligible,2583.35
38.0,Male,Married,Graduate,56500.0,Private,2.9,Large Indian,Rented,11500.0,3,2,0.0,0.0,6900.0,13900.0,4100.0,No,0.0,676.0,325900.0,74000.0,E-commerce Shopping EMI,81000.0,19,Eligible,10050.0
27.0,Male,Single,Post Graduate,59300.0,Private,0.5,MNC,Rented,11500.0,1,0,0.0,0.0,7100.0,16700.0,5000.0,No,0.0,691.0,412100.0,128300.0,E-commerce Shopping EMI,21000.0,5,Eligible,8360.0
38.0,Female,Married,Graduate,67200.0,Private,1.3,Mid-size,Own,0.0,3,2,0.0,0.0,7400.0,16000.0,7700.0,No,0.0,628.0,501900.0,193100.0,Home Appliances EMI,231000.0,15,Not_Eligible,15884.0
32.0,Male,Married,Post Graduate,36300.0,Private,6.5,Mid-size,Rented,8100.0,2,1,0.0,0.0,4200.0,8400.0,4700.0,Yes,4000.0,661.0,169100.0,47600.0,Home Appliances EMI,106000.0,30,Not_Eligible,2415.0
27.0,Female,Married,Post Graduate,50800.0,Private,0.6,MNC,Family,0.0,3,2,14100.0,9900.0,7600.0,14400.0,7500.0,No,0.0,543.0,219600.0,86900.0,Personal Loan EMI,944000.0,45,Not_Eligible,500.0
37.0,Male,Married,High School,28663.0,Private,1.7,Large Indian,Own,0.0,3,2,0.0,0.0,2800.0,4200.0,2400.0,No,0.0,676.0,197900.0,46400.0,Home Appliances EMI,194000.0,30,Eligible,9515.0
38.0,Male,Married,Post Graduate,82800.0,Private,1.9,MNC,Rented,15200.0,4,3,14900.0,0.0,6600.0,23800.0,8800.0,No,0.0,668.0,60600.0,20500.0,Vehicle EMI,109000.0,19,Not_Eligible,5400.0
48.0,Female,Married,Graduate,123700.0,Government,11.7,Large Indian,Rented,27400.0,4,3,0.0,0.0,9500.0,34200.0,24400.0,Yes,17600.0,752.0,961600.0,262800.0,Vehicle EMI,221000.0,37,Not_Eligible,5386.92
32.0,Female,Single,Graduate,79100.0,Self-employed,1.3,Small,Rented,27200.0,3,2,5300.0,21100.0,9200.0,12600.0,7200.0,No,0.0,782.0,42200.0,11800.0,Education EMI,80000.0,37,Not_Eligible,500.0
38.0,MALE,Single,Graduate,88300.0,Private,1.2,MNC,Family,0.0,2,1,9800.0,6400.0,6900.0,23000.0,6500.0,No,0.0,624.0,349700.0,79200.0,Vehicle EMI,136000.0,75,Eligible,14280.0
32.0,Male,Married,Post Graduate,41300.0,Government,4.5,Mid-size,Own,0.0,2,1,9500.0,19500.0,5300.0,10600.0,6900.0,Yes,9800.0,648.0,260000.0,90700.0,Education EMI,74000.0,20,Not_Eligible,500.0
58.0,Male,Married,Post Graduate,109100.0,Self-employed,3.5,Mid-size,Rented,20500.0,3,2,3500.0,0.0,11500.0,20000.0,5600.0,No,0.0,769.0,719900.0,238500.0,Personal Loan EMI,967000.0,51,High_Risk,28512.0
38.0,Male,Married,Graduate,30400.0,Government,3.1,Small,Rented,6900.0,4,3,5600.0,0.0,4400.0,5700.0,2300.0,No,0.0,745.0,187500.0,58000.0,Personal Loan EMI,196000.0,38,Not_Eligible,3327.5
32.0,Male,Single,Post Graduate,52200.0,Private,2.9,Startup,Own,0.0,2,1,0.0,17100.0,4800.0,12100.0,4600.0,Yes,8300.0,608.0,243500.0,98400.0,Personal Loan EMI,788000.0,39,Not_Eligible,1484.0
32.0,Female,Married,High School,21300.0,Government,3.5,MNC,Rented,6200.0,5,4,4800.0,8000.0,2800.0,4700.0,1900.0,No,0.0,730.0,93500.0,45600.0,Personal Loan EMI,449000.0,42,Not_Eligible,500.0
48.0,Female,Married,Graduate,38100.0,Government,3.9,MNC,Family,0.0,3,2,8000.0,0.0,4100.0,10600.0,2600.0,No,0.0,781.0,66000.0,27800.0,Education EMI,63000.0,29,Eligible,6758.4
58.0,Male,Married,Post Graduate,90000.0,Government,5.3,Large Indian,Family,0.0,4,3,6500.0,13500.0,12800.0,25300.0,14200.0,Yes,10300.0,681.0,543900.0,150900.0,Vehicle EMI,1425000.0,63,Not_Eligible,3133.9
48.0,Female,Married,Graduate,37400.0,Private,2.4,Large Indian,Own,0.0,4,3,0.0,0.0,4600.0,11000.0,6500.0,No,0.0,716.0,125100.0,72500.0,Education EMI,307000.0,45,Not_Eligible,7650.0
38.0,Male,Married,Graduate,15000.0,Government,6.9,Mid-size,Rented,4600.0,4,3,10700.0,0.0,2000.0,4300.0,1700.0,Yes,3500.0,714.0,18200.0,7100.0,Home Appliances EMI,53000.0,15,Not_Eligible,500.0
58.0,Male,Married,Graduate,36500.0,Self-employed,6.7,Startup,Own,0.0,2,1,7500.0,0.0,4400.0,10700.0,3400.0,No,0.0,829.0,288500.0,74000.0,Personal Loan EMI,515000.0,58,Not_Eligible,6237.0
38.0,Male,Married,Graduate,75200.0,Private,2.1,Large Indian,Own,0.0,3,2,0.0,0.0,11100.0,16900.0,9100.0,No,0.0,738.0,542300.0,186200.0,Education EMI,121000.0,34,Eligible,20955.0
38.0,Male,Married,Post Graduate,30800.0,Private,1.9,Mid-size,Own,0.0,2,1,0.0,0.0,3000.0,6600.0,4100.0,Yes,4300.0,623.0,229100.0,132500.0,Home Appliances EMI,251000.0,35,Not_Eligible,3942.4
32.0,Male,Married,Graduate,29500.0,Self-employed,0.8,MNC,Rented,8800.0,2,1,0.0,0.0,4000.0,8800.0,1700.0,Yes,8500.0,640.0,29700.0,11900.0,E-commerce Shopping EMI,194000.0,14,Not_Eligible,500.0
48.0,Male,Single,Graduate,51300.0,Government,13.3,Mid-size,Family,0.0,2,1,3500.0,6200.0,5000.0,13500.0,6700.0,No,0.0,850.0,181500.0,58000.0,Education EMI,447000.0,30,Not_Eligible,10824.0
48.0,Female,Married,High School,29600.0,Self-employed,5.1,Large Indian,Family,0.0,2,1,3300.0,0.0,1600.0,5300.0,2600.0,Yes,6600.0,726.0,78300.0,26100.0,Home Appliances EMI,91000.0,34,High_Risk,3213.0
38.0,Female,Married,Graduate,52600.0,Private,2.4,Mid-size,Rented,15800.0,4,3,0.0,0.0,4000.0,14300.0,5900.0,No,0.0,646.0,32700.0,18100.0,Personal Loan EMI,716000.0,13,Not_Eligible,4032.0
58.0,Female,Married,Graduate,69800.0,Private,3.6,MNC,Own,0.0,4,3,2200.0,0.0,7900.0,15100.0,9700.0,No,0.0,652.0,268800.0,106900.0,E-commerce Shopping EMI,85000.0,24,Eligible,17450.0
38.0,Female,Married,Graduate,66800.0,Private,3.9,Large Indian,Own,0.0,3,2,0.0,0.0,4700.0,14400.0,10100.0,No,0.0,601.0,504300.0,141300.0,E-commerce Shopping EMI,162000.0,24,Eligible,16544.0
38.0,MALE,Married,Graduate,45200.0,Private,10.2,Startup,Rented,7800.0,4,3,0.0,0.0,5300.0,11700.0,7100.0,Yes,8400.0,631.0,158300.0,37500.0,Home Appliances EMI,219000.0,23,Not_Eligible,1372.0
38.0,Female,Married,Post Graduate,114000.0,Private,4.4,Large Indian,Rented,31800.0,3,2,14100.0,0.0,14500.0,24700.0,7000.0,Yes,31200.0,770.0,682900.0,381100.0,Vehicle EMI,680000.0,51,Not_Eligible,500.0
58.0,Female,Married,Post Graduate,62500.0,Private,3.9,MNC,Rented,16700.0,3,2,13200.0,0.0,3400.0,15900.0,10000.0,Yes,13300.0,613.0,149800.0,84800.0,Vehicle EMI,889000.0,15,Not_Eligible,500.0
38.0,Female,Married,High School,56000.0,Private,5.2,Mid-size,Family,0.0,4,3,10800.0,8800.0,5000.0,16600.0,8500.0,No,0.0,705.0,317400.0,146300.0,Home Appliances EMI,126000.0,11,Not_Eligible,3150.0
48.0,Male,Married,Post Graduate,23400.0,Private,7.1,Mid-size,Rented,6200.0,3,2,0.0,0.0,2400.0,6300.0,1200.0,No,0.0,806.0,176300.0,58900.0,Personal Loan EMI,253000.0,46,Not_Eligible,4818.0
27.0,Female,Married,Graduate,60000.0,Private,3.3,Mid-size,Family,0.0,3,2,4800.0,0.0,4800.0,10500.0,6900.0,No,0.0,1200.0,78100.0,33100.0,E-commerce Shopping EMI,154000.0,12,Not_Eligible,13200.0
27.0,Female,Single,Post Graduate,26000.0,Private,1.0,MNC,Rented,5600.0,1,0,0.0,0.0,1700.0,6000.0,2200.0,Yes,5700.0,740.0,48000.0,26100.0,Vehicle EMI,153000.0,31,Not_Eligible,1344.0
32.0,Male,Single,Graduate,41600.0,Private,1.5,Startup,Rented,7100.0,1,0,0.0,0.0,3400.0,6300.0,7600.0,No,0.0,684.0,291800.0,106600.0,Personal Loan EMI,491000.0,37,Not_Eligible,9460.0
38.0,Female,Married,High School,50000.0,Private,6.3,Large Indian,Family,0.0,4,3,13900.0,24100.0,4700.0,9600.0,5100.0,Yes,10700.0,637.0,218600.0,99500.0,Education EMI,347000.0,46,Not_Eligible,500.0
48.0,Female,Married,High School,46300.0,Private,1.7,Startup,Own,0.0,2,1,0.0,7900.0,6600.0,13100.0,4700.0,No,0.0,758.0,93900.0,23400.0,Personal Loan EMI,309000.0,27,Not_Eligible,8400.0
58.0,Male,Married,Post Graduate,70400.0,Private,3.0,Large Indian,Family,0.0,4,3,11400.0,19900.0,9700.0,19100.0,12500.0,Yes,16200.0,639.0,503500.0,112700.0,Vehicle EMI,805000.0,70,Not_Eligible,500.0
32.0,Female,Married,Graduate,41600.0,Government,3.0,Startup,Own,0.0,2,1,7300.0,0.0,4800.0,10700.0,2900.0,No,0.0,837.0,321000.0,95700.0,Vehicle EMI,1491000.0,81,Not_Eligible,11543.4
58.0,Male,Married,Graduate,39000.0,Private,4.8,Small,Family,0.0,4,3,5800.0,0.0,5600.0,11400.0,6000.0,No,0.0,578.0,200700.0,102200.0,Home Appliances EMI,258000.0,10,Not_Eligible,4080.0
38.0,Male,Married,High School,25700.0,Private,1.4,Mid-size,Rented,8900.0,2,1,0.0,0.0,3100.0,5400.0,2300.0,No,0.0,664.0,191300.0,57200.0,Personal Loan EMI,679000.0,59,Not_Eligible,3300.0
32.0,Female,Married,Graduate,37500.0,Private,3.2,MNC,Rented,6700.0,3,2,0.0,0.0,4200.0,9600.0,2900.0,Yes,8800.0,678.0,103500.0,59500.0,Vehicle EMI,534000.0,38,Not_Eligible,1855.0
38.0,Female,Married,Graduate,41800.0,Private,13.1,Mid-size,Rented,14300.0,3,2,0.0,0.0,4100.0,7400.0,7700.0,No,0.0,674.0,119800.0,57300.0,Personal Loan EMI,174000.0,50,Not_Eligible,4150.0
48.0,Female,Married,Graduate,22700.0,Private,2.2,MNC,Family,0.0,4,3,0.0,23200.0,3000.0,6300.0,1300.0,No,0.0,720.0,141800.0,33400.0,Home Appliances EMI,248000.0,33,Not_Eligible,500.0
38.0,Female,Married,Graduate,84000.0,Private,4.1,Mid-size,Rented,18800.0,2,1,0.0,18200.0,4800.0,16900.0,6900.0,No,0.0,715.0,471700.0,160000.0,Education EMI,408000.0,24,Not_Eligible,9200.0
32.0,Female,Married,Post Graduate,69600.0,Private,5.6,Mid-size,Own,0.0,3,2,14900.0,0.0,9900.0,14100.0,6000.0,Yes,10400.0,596.0,275100.0,90900.0,Vehicle EMI,963000.0,70,Not_Eligible,4004.0
38.0,Male,Single,Professional,140100.0,Private,0.5,Small,Own,0.0,1,0,0.0,0.0,12500.0,27000.0,14100.0,No,0.0,750.0,148900.0,62400.0,Personal Loan EMI,128000.0,14,Eligible,33216.0
48.0,Female,Married,Professional,141300.0,Private,4.6,Large Indian,Own,0.0,2,1,14800.0,18900.0,21000.0,28000.0,24900.0,Yes,17200.0,683.0,899000.0,463800.0,Personal Loan EMI,975000.0,51,Not_Eligible,6352.5
48.0,Male,Married,Post Graduate,104200.0,Private,3.8,Large Indian,Own,0.0,2,1,3200.0,24500.0,5800.0,17100.0,6600.0,Yes,30200.0,656.0,447200.0,180100.0,Home Appliances EMI,63000.0,36,Eligible,5880.0
38.0,Male,Married,Post Graduate,26000.0,Private,3.8,Large Indian,Own,0.0,3,2,3300.0,0.0,2700.0,5000.0,2300.0,No,0.0,646.0,56700.0,21900.0,Personal Loan EMI,207000.0,34,Not_Eligible,5080.0
27.0,Male,Married,Professional,62900.0,Private,4.4,Startup,Own,0.0,3,2,0.0,0.0,7900.0,11800.0,3300.0,Yes,15400.0,619.0,174600.0,71500.0,E-commerce Shopping EMI,96000.0,6,Not_Eligible,6860.0
48.0,Female,Married,Graduate,39400.0,Private,6.2,MNC,Rented,7500.0,4,3,0.0,16000.0,4100.0,6200.0,6400.0,No,0.0,643.0,221000.0,64600.0,Home Appliances EMI,224000.0,7,Not_Eligible,500.0
32.0,Male,Married,Graduate,56400.0,Private,4.9,MNC,Rented,19200.0,3,2,0.0,0.0,3300.0,12500.0,9600.0,No,0.0,621.0,227900.0,118000.0,Personal Loan EMI,664000.0,28,Not_Eligible,4720.0
38.0,Male,Married,Graduate,20200.0,Private,0.5,Large Indian,Own,0.0,3,2,3100.0,20800.0,1800.0,4200.0,2200.0,No,0.0,706.0,93700.0,47900.0,Education EMI,245000.0,17,Not_Eligible,500.0
32.0,Female,Married,Post Graduate,127100.0,Private,0.5,Mid-size,Rented,20600.0,4,3,10000.0,0.0,8400.0,29300.0,11000.0,No,0.0,743.0,235100.0,58800.0,Education EMI,261000.0,42,Eligible,15296.0
48.0,Male,Married,Graduate,39300.0,Private,2.5,Large Indian,Rented,11000.0,2,1,0.0,0.0,2800.0,6900.0,6200.0,Yes,10700.0,567.0,35300.0,20300.0,Personal Loan EMI,918000.0,26,Not_Eligible,500.0
38.0,Female,Married,Post Graduate,42400.0,Private,1.6,Large Indian,Family,0.0,3,2,0.0,0.0,3900.0,12600.0,5800.0,No,0.0,615.0,312100.0,100400.0,Personal Loan EMI,911000.0,47,Not_Eligible,8844.0
32.0,Female,Married,Graduate,34100.0,Private,4.1,Large Indian,Rented,9400.0,4,3,3300.0,0.0,3900.0,8100.0,6700.0,No,0.0,582.0,106400.0,53600.0,E-commerce Shopping EMI,192000.0,19,Not_Eligible,1080.0
48.0,Male,Married,Post Graduate,121500.0,Private,2.6,MNC,Own,0.0,4,3,3800.0,0.0,14000.0,28400.0,12400.0,Yes,19100.0,648.0,405900.0,210200.0,Vehicle EMI,1120000.0,27,Not_Eligible,12264.0
48.0,Male,Married,Professional,54900.0,Government,23.8,MNC,Rented,9300.0,3,2,0.0,0.0,4800.0,11000.0,5400.0,No,0.0,749.0,210400.0,105200.0,Personal Loan EMI,553000.0,54,Not_Eligible,13420.0
38.0,Male,Married,Graduate,37600.0,Government,1.3,Large Indian,Rented,10400.0,2,1,0.0,6500.0,3300.0,8400.0,3300.0,No,0.0,713.0,114500.0,57400.0,Personal Loan EMI,343000.0,25,Not_Eligible,2850.0
48.0,Female,Married,Post Graduate,87000.0,Private,2.5,Startup,Own,0.0,2,1,10700.0,0.0,12100.0,25900.0,14300.0,No,0.0,850.0,321600.0,82600.0,Home Appliances EMI,108000.0,21,Eligible,14400.0
58.0,Female,Married,Graduate,33600.0,Private,18.6,Large Indian,Own,0.0,2,1,3500.0,0.0,4900.0,9500.0,3500.0,No,0.0,676.0,142600.0,51400.0,Personal Loan EMI,250000.0,41,Not_Eligible,6100.0
48.0,Male,Married,Professional,114800.0,Self-employed,20.1,Mid-size,Family,0.0,3,2,2500.0,0.0,7000.0,24300.0,14800.0,Yes,15500.0,732.0,723700.0,150500.0,E-commerce Shopping EMI,121000.0,17,Eligible,17567.55
